"visit_date","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share"
2017-06-10,70.8088941653693,1,0,0
2017-06-10,62.2818025504259,0,0,0
2017-06-10,76.0387813823465,1,0,1
2017-06-10,63.6761518570785,0,0,0
2017-06-10,68.9375769072376,1,0,0
2017-06-10,59.2363873546339,1,0,0
2017-06-10,65.7927817910252,0,0,0
2017-06-10,52.0804140319012,1,0,0
2017-06-10,50.8557626545931,1,0,0
2017-06-10,64.6222612542703,0,0,0
2017-06-10,61.8263400606527,1,0,0
2017-06-10,86.3552938312821,0,0,0
2017-06-10,54.9724308901726,1,1,0
2017-06-10,68.853497975638,1,0,0
2017-06-10,75.5938387020365,1,0,0
2017-06-10,38.2038794268461,1,1,0
2017-06-10,39.2361645679175,0,0,0
2017-06-10,52.3528698511374,1,0,0
2017-06-10,81.1885423993151,1,0,0
2017-06-10,60.7758958386781,1,1,0
2017-06-10,75.1518858660737,0,0,0
2017-06-10,62.8248035487493,0,0,0
2017-06-10,44.5322325839264,1,0,0
2017-06-10,60.4241126306659,0,1,0
2017-06-10,46.6372399533096,1,0,0
2017-06-10,62.1701836077486,0,0,1
2017-06-10,50.2546134469473,1,1,0
2017-06-10,59.8515002446643,1,1,0
2017-06-10,69.590849462968,0,1,0
2017-06-10,54.9236598085632,1,0,0
2017-06-10,75.7696699454598,1,0,0
2017-06-10,59.1756738755259,1,0,0
2017-06-10,54.61990735494,1,0,0
2017-06-10,54.0476291839883,1,1,0
2017-06-10,60.9526789326759,1,0,0
2017-06-10,55.4332489287885,0,0,0
2017-06-10,64.9972105797575,1,1,0
2017-06-10,62.2845408874195,1,0,0
2017-06-10,64.5230141561911,1,0,0
2017-06-10,49.1025011423838,0,0,0
2017-06-10,70.9715090001425,0,0,0
2017-06-10,73.6622435102756,0,1,0
2017-06-10,57.1545553064762,1,0,0
2017-06-10,51.4778525360421,1,0,1
2017-06-10,45.2563786651425,1,1,0
2017-06-10,61.7444561875543,1,1,0
2017-06-10,55.5061009044455,0,1,0
2017-06-10,54.8671926034332,0,1,0
2017-06-10,56.9269179672102,1,0,0
2017-06-10,48.6263975548471,1,0,0
2017-06-10,73.0559917454214,1,1,0
2017-06-10,68.1623955592858,1,0,0
2017-06-10,56.2375097795702,1,1,0
2017-06-10,52.5342274904828,0,1,1
2017-06-10,70.7433965286738,1,0,0
2017-06-10,76.1307670607988,1,0,0
2017-06-10,58.0728404721276,1,0,0
2017-06-10,77.1725495165591,0,1,0
2017-06-10,61.9783235855195,0,0,0
2017-06-10,46.1876159047465,1,0,0
2017-06-10,61.3591944601435,0,0,0
2017-06-10,57.8787417237033,1,0,0
2017-06-10,59.7627799802808,1,0,1
2017-06-10,57.1706208349562,0,0,0
2017-06-10,43.7371726258156,1,0,0
2017-06-10,77.4909688617197,1,0,0
2017-06-10,60.2778515630379,0,0,0
2017-06-10,69.2031748587369,1,1,0
2017-06-10,50.4131496691215,1,0,0
2017-06-10,58.9005502946436,1,0,1
2017-06-10,73.2510868845309,0,0,0
2017-06-10,79.7655909569104,0,0,0
2017-06-10,69.6321430816243,0,0,0
2017-06-10,66.6946465852107,0,0,0
2017-06-10,59.0795004985878,1,1,0
2017-06-10,60.5696476591985,0,0,0
2017-06-10,48.4259197988266,1,0,0
2017-06-10,75.005604255683,0,1,0
2017-06-10,64.5342085211998,1,0,0
2017-06-10,64.9487962821513,1,0,0
2017-06-10,57.4267326321917,1,0,0
2017-06-10,60.2972018470016,0,1,0
2017-06-10,63.6295286307463,0,0,0
2017-06-10,55.2350767320889,1,1,0
2017-06-10,52.4148529207374,0,0,0
2017-06-10,67.2678486866495,1,0,0
2017-06-10,57.0366065486212,0,0,0
2017-06-10,47.0859998450114,1,0,0
2017-06-10,54.4459171180489,0,1,0
2017-06-10,76.7840142514188,1,1,0
2017-06-10,70.8101865264398,1,0,0
2017-06-10,56.8877728594013,1,0,1
2017-06-10,64.7761087799742,1,0,0
2017-06-10,76.0501925237976,1,0,0
2017-06-10,62.7210917410233,1,1,0
2017-06-10,47.5864028828451,1,0,0
2017-06-10,55.692334570815,0,1,1
2017-06-10,81.4063246404652,1,1,0
2017-06-10,56.7494342410041,1,0,0
2017-06-10,66.5432774657764,0,0,0
2017-06-10,68.1180244243704,1,0,0
2017-06-10,53.6066118609595,0,0,0
2017-06-10,58.4437911122654,1,1,0
2017-06-10,80.7599422542932,1,0,0
2017-06-10,58.6631020538366,1,1,0
2017-06-10,67.1572064464609,1,1,1
2017-06-10,66.6299136800008,0,1,0
2017-06-10,68.3979549777506,0,0,0
2017-06-10,76.399481107386,1,0,0
2017-06-10,76.1461555141007,1,0,0
2017-06-10,50.6137191336384,1,0,0
2017-06-10,64.5787128945203,1,0,0
2017-06-10,55.2841212070448,0,1,0
2017-06-10,48.9854281213871,0,0,0
2017-06-10,59.6847663422869,1,1,0
2017-06-10,84.2450176472316,1,0,0
2017-06-10,64.9783746739539,0,1,0
2017-06-10,48.7774062868276,1,1,0
2017-06-10,62.2029759168752,1,0,0
2017-06-10,72.2473722642576,1,0,0
2017-06-10,62.7442592608193,0,0,0
2017-06-10,68.9327836182172,1,0,1
2017-06-10,74.1972295634957,1,0,0
2017-06-10,57.2029117940891,0,0,0
2017-06-10,55.4879570154262,1,0,0
2017-06-10,53.8739160944433,1,0,0
2017-06-10,64.5551913294066,0,0,0
2017-06-10,54.1942965847612,0,1,0
2017-06-10,72.8827310466862,1,1,0
2017-06-10,47.7822251622561,0,1,0
2017-06-10,70.7255590704732,0,0,1
2017-06-10,73.3397052933094,0,0,0
2017-06-10,58.2167855218575,1,0,1
2017-06-10,46.1409910795836,1,0,0
2017-06-10,49.9821583150461,0,1,0
2017-06-10,67.7599084030679,0,0,0
2017-06-10,43.1082120819573,1,1,0
2017-06-10,53.9355215522132,1,0,0
2017-06-10,57.0640434642177,1,0,0
2017-06-10,61.2927344535776,1,0,0
2017-06-10,63.3299420299797,1,1,0
2017-06-10,66.5520813445478,1,1,0
2017-06-10,48.3023035636287,0,0,0
2017-06-10,68.6388229397038,1,0,0
2017-06-10,52.018628168385,0,0,0
2017-06-10,63.9644786265256,0,0,0
2017-06-10,63.3124648641776,1,0,0
2017-06-10,47.8907126637463,1,0,0
2017-06-10,71.8454803496474,1,0,0
2017-06-10,58.7881971674994,1,1,0
2017-06-10,69.9012568593608,1,0,0
2017-06-10,77.4221759278416,1,0,1
2017-06-10,73.7456353779707,0,1,0
2017-06-10,38.8416234215671,1,0,0
2017-06-10,63.3114115358492,1,0,0
2017-06-10,71.670906429938,1,0,0
2017-06-10,87.3288501855851,1,0,0
2017-06-10,57.8570043396681,0,1,0
2017-06-10,66.0310714973249,0,1,0
2017-06-10,47.7597505670309,1,0,0
2017-06-10,84.5815451696687,0,0,0
2017-06-10,53.5972609197913,1,1,0
2017-06-10,63.871576575998,1,0,0
2017-06-10,77.1893563611079,1,1,0
2017-06-10,69.0891664967931,0,1,0
2017-06-10,67.8107837238154,1,0,0
2017-06-10,60.135531939111,1,0,0
2017-06-10,65.5770882581238,1,0,0
2017-06-10,50.6171926583932,1,0,0
2017-06-10,57.7982841249292,0,0,0
2017-06-10,51.7062846224806,0,0,0
2017-06-10,60.8678551926054,1,0,0
2017-06-10,66.8865064413844,1,0,0
2017-06-10,67.2791963266919,1,0,0
2017-06-10,54.8818577519161,1,0,1
2017-06-10,58.6820839056597,1,1,0
2017-06-10,57.9636393073624,1,1,0
2017-06-10,52.0816839960902,0,0,0
2017-06-10,65.9405951844708,0,0,0
2017-06-10,57.3162198887726,1,0,0
2017-06-10,58.9977935124199,1,1,0
2017-06-10,62.3524023667846,1,0,0
2017-06-10,57.8365774308536,0,0,0
2017-06-10,50.7697953743303,1,0,0
2017-06-10,53.575026669441,1,0,0
2017-06-10,71.5164138393676,1,1,0
2017-06-10,66.8148674144192,1,1,0
2017-06-10,67.998791759686,0,0,0
2017-06-10,68.1585250493183,1,1,0
2017-06-10,60.6241633834189,1,1,0
2017-06-10,66.5340259033713,0,1,0
2017-06-10,47.0792686510428,1,0,0
2017-06-10,51.6077348130008,0,0,0
2017-06-10,52.717210782571,1,0,0
2017-06-10,57.4392748735788,1,0,0
2017-06-10,61.0231883580948,1,0,0
2017-06-10,58.1449961293844,0,1,0
2017-06-10,39.1076264939882,1,0,0
2017-06-10,36.6453212821105,0,0,0
2017-06-10,51.5566729117211,0,0,0
2017-06-10,60.3519415500844,1,1,0
2017-06-10,66.1092343783164,1,0,0
2017-06-10,67.1830623457903,1,0,0
2017-06-10,71.8911985594781,1,1,0
2017-06-10,70.451603585036,1,0,0
2017-06-10,46.5462711378248,0,0,0
2017-06-10,59.1994793542316,0,1,0
2017-06-10,46.9022433881104,1,0,0
2017-06-10,76.2040195997623,1,0,0
2017-06-10,41.4100454277901,0,0,0
2017-06-10,56.8097485472313,1,1,0
2017-06-10,63.9610836622307,0,1,0
2017-06-10,51.8129361122452,1,0,0
2017-06-10,66.6255463589961,0,0,0
2017-06-10,49.1228775087239,1,0,0
2017-06-10,75.4362358269136,0,1,0
2017-06-10,40.486091051291,1,1,0
2017-06-10,47.8385697391715,0,0,0
2017-06-10,59.4652700459403,0,1,0
2017-06-10,56.4761230812009,1,0,0
2017-06-10,57.9861709559181,1,0,0
2017-06-10,51.3751067390472,0,0,0
2017-06-10,60.1496337667107,1,0,0
2017-06-10,59.7664482534213,0,1,0
2017-06-10,62.8015334446652,0,0,0
2017-06-10,67.4199604650334,1,0,0
2017-06-10,59.8511878182083,1,0,0
2017-06-10,52.7566769184442,1,1,0
2017-06-10,48.0306981321637,1,1,0
2017-06-10,66.8648034820147,0,1,0
2017-06-10,69.4179966338146,0,0,0
2017-06-10,35.6124877656559,1,0,0
2017-06-10,58.0121120992335,1,0,0
2017-06-10,75.7454922454108,1,1,1
2017-06-10,51.4194943164377,1,0,0
2017-06-10,53.5203438247384,1,0,0
2017-06-10,68.6474538143613,0,1,0
2017-06-10,67.7006620634268,1,0,0
2017-06-10,67.6728272296401,0,0,1
2017-06-10,51.7529501446702,1,0,0
2017-06-10,65.3690728585385,1,1,0
2017-06-10,59.8947445829566,1,1,0
2017-06-10,62.2464071630675,0,1,0
2017-06-10,54.8158013139496,1,0,0
2017-06-10,58.9504417599039,1,0,1
2017-06-10,42.6036390334641,1,0,0
2017-06-10,18.58878275627,0,1,0
2017-06-10,69.4485175025432,0,0,0
2017-06-10,80.0184699940895,1,1,0
2017-06-10,78.575165581963,1,0,0
2017-06-10,69.3337698606594,1,0,1
2017-06-10,67.4094788325116,1,0,0
2017-06-10,45.8075504549462,0,1,0
2017-06-10,50.0190443683112,1,0,0
2017-06-10,56.1573555771022,0,0,0
2017-06-10,54.4472557094672,0,0,0
2017-06-10,67.365430592073,1,0,0
2017-06-10,48.8130872285097,1,1,0
2017-06-10,57.0155595241305,1,0,0
2017-06-10,56.6537898836871,0,0,0
2017-06-10,70.1018444579628,0,1,0
2017-06-10,70.4365345477687,0,1,0
2017-06-10,63.2358905371264,1,1,1
2017-06-10,49.1558309015514,1,0,0
2017-06-10,50.0229419583328,1,1,0
2017-06-10,46.0710053008231,0,1,0
2017-06-10,51.220443630524,1,1,0
2017-06-10,71.1484242590644,1,1,0
2017-06-10,66.3940913318404,1,0,0
2017-06-10,52.8825593632072,1,0,0
2017-06-10,46.2082292624592,1,0,0
2017-06-10,73.5650454623028,1,1,0
2017-06-10,50.673353821057,0,0,0
2017-06-10,70.2622191909357,1,0,0
2017-06-10,63.2745903514103,0,0,0
2017-06-10,48.5799184032389,1,0,1
2017-06-10,69.088677456261,1,0,0
2017-06-10,71.451083130735,1,0,0
2017-06-10,60.0017037541969,0,0,0
2017-06-10,60.6114273704244,1,0,0
2017-06-10,68.7945666265933,0,0,0
2017-06-10,66.3713759728333,1,0,0
2017-06-10,48.7381345648776,0,0,0
2017-06-10,62.8609472157387,1,0,0
2017-06-10,65.4200047883756,1,0,0
2017-06-10,75.1778156307696,0,1,1
2017-06-10,66.3025272620511,1,0,0
2017-06-10,59.3720815259353,0,0,0
2017-06-10,71.6451638486498,0,0,0
2017-06-10,52.4311022060876,0,0,0
2017-06-10,66.4636985033637,1,0,1
2017-06-10,57.4756282724009,1,0,1
2017-06-10,55.5105006979073,1,0,0
2017-06-10,51.0897395703899,0,0,0
2017-06-10,54.0099913018367,1,0,0
2017-06-10,48.7310709975647,1,1,0
2017-06-10,64.0275601801575,1,0,0
2017-06-10,71.6088234069592,0,0,1
2017-06-10,53.6872788613481,1,0,0
2017-06-10,55.6445149683741,1,0,0
2017-06-10,65.9081568019045,1,0,0
2017-06-10,75.4233973708489,1,0,0
2017-06-10,54.9748296628354,1,0,0
2017-06-10,55.3458446929398,1,0,0
2017-06-10,29.9879560006765,1,0,0
2017-06-10,53.7734796128965,1,0,0
2017-06-10,67.3165983473676,1,0,0
2017-06-10,43.4218023650395,0,0,0
2017-06-10,56.1214368197807,0,1,0
2017-06-10,57.6916546787502,1,0,0
2017-06-10,47.8731930582412,1,0,0
2017-06-10,66.4116737391313,1,0,1
2017-06-10,42.5358918902998,1,0,0
2017-06-10,82.4882802464261,1,0,0
2017-06-10,58.5816316574253,0,0,0
2017-06-10,54.3836698895784,0,0,0
2017-06-10,46.4083397302213,0,0,0
2017-06-10,71.5829885357895,0,0,0
2017-06-10,50.188620915773,1,0,0
2017-06-10,44.5893252417246,1,1,0
2017-06-10,60.5096350104302,0,0,0
2017-06-10,49.3803409410883,1,0,1
2017-06-10,72.5990521292682,1,0,0
2017-06-10,62.717850025229,1,0,1
2017-06-10,68.3574516754002,1,0,0
2017-06-10,69.7418641041445,1,1,0
2017-06-10,59.7413940820978,1,1,0
2017-06-10,79.1704168156013,1,0,0
2017-06-10,44.6027825720474,0,1,0
2017-06-10,47.2060484225543,1,0,0
2017-06-10,64.5124118371274,0,0,0
2017-06-10,54.9916190110621,1,0,0
2017-06-10,60.5431186740691,1,0,0
2017-06-10,49.8482498107791,1,1,0
2017-06-10,72.3227366742426,1,0,0
2017-06-10,64.8806942705884,0,1,0
2017-06-10,69.1368663649951,1,1,0
2017-06-10,67.7406436584149,1,0,0
2017-06-10,77.4618655538987,1,0,0
2017-06-10,63.6090074145573,1,0,1
2017-06-10,42.9538975549301,1,0,0
2017-06-10,48.7465341400978,1,0,1
2017-06-10,41.8716877354129,0,0,0
2017-06-10,50.1464147757186,0,0,0
2017-06-10,64.0704954065115,1,0,0
2017-06-10,57.8619318554186,0,0,0
2017-06-10,44.9705307761742,1,0,0
2017-06-10,63.9141510104818,0,0,0
2017-06-10,60.1962239279481,1,0,0
2017-06-10,45.5482745432913,0,1,0
2017-06-10,60.3389897126807,0,0,0
2017-06-10,75.528473236557,1,1,0
2017-06-10,50.4715562934774,1,0,0
2017-06-10,53.8925979622703,1,0,0
2017-06-10,70.8954998570467,1,1,0
2017-06-10,51.2546872255393,1,0,0
2017-06-10,70.9502209062303,1,0,0
2017-06-10,62.6196671443736,1,0,0
2017-06-10,41.6773782483843,1,0,0
2017-06-10,61.2953150420339,1,1,0
2017-06-10,88.7368549864736,1,0,0
2017-06-10,73.7411960632329,1,0,0
2017-06-10,64.5523647618842,0,0,1
2017-06-10,70.501120726556,1,0,0
2017-06-10,50.9567325087559,1,1,0
2017-06-10,47.168945746484,1,1,0
2017-06-10,52.9381001240091,1,1,0
2017-06-10,61.7979636528317,0,0,0
2017-06-10,65.7866401305496,0,0,0
2017-06-10,86.3168756347611,0,0,0
2017-06-10,61.2690334910797,0,0,0
2017-06-10,70.0932654596702,0,0,0
2017-06-10,48.474302970595,1,0,0
2017-06-10,47.6241938795637,1,0,0
2017-06-10,56.709954840541,0,1,0
2017-06-10,65.7021992332016,1,1,0
2017-06-10,60.6666749264966,1,0,0
2017-06-10,42.0120737774354,1,0,0
2017-06-10,78.2549974939835,0,0,0
2017-06-10,49.2724243653075,1,0,0
2017-06-10,57.0165288644037,1,0,0
2017-06-10,77.0064466788778,0,0,0
2017-06-10,57.0070553178291,0,1,0
2017-06-10,54.6623088047291,1,1,0
2017-06-10,52.0698880511776,0,0,0
2017-06-10,51.8140533269577,1,0,0
2017-06-10,68.8875287213254,1,0,0
2017-06-10,58.0545583838007,1,0,0
2017-06-10,62.1369219809249,0,0,0
2017-06-10,37.2776828088601,1,1,0
2017-06-10,75.4972908284177,0,1,0
2017-06-10,57.1250803305281,1,1,0
2017-06-10,70.2093857553718,0,1,0
2017-06-10,53.3274084334509,1,1,1
2017-06-10,71.5963896481269,0,0,0
2017-06-10,46.275798071083,0,0,0
2017-06-10,45.3894267680791,1,1,0
2017-06-10,40.3616470982176,0,1,0
2017-06-10,54.3288363373136,1,0,0
2017-06-10,59.5857609972892,1,0,0
2017-06-10,50.4586464215452,0,1,0
2017-06-10,67.7803522652592,0,0,0
2017-06-10,62.5166554430275,1,0,1
2017-06-10,60.5947786394337,1,0,0
2017-06-10,52.8745039118744,1,0,0
2017-06-11,60.1516475883436,0,1,0
2017-06-11,42.8993276414197,0,0,0
2017-06-11,69.7247455522388,0,1,0
2017-06-11,57.2974420162584,1,0,0
2017-06-11,59.4157616372062,1,1,0
2017-06-11,66.9735040375951,1,0,0
2017-06-11,72.3818940269038,1,0,1
2017-06-11,56.5371023557367,1,0,0
2017-06-11,65.1754155082675,0,0,0
2017-06-11,63.2080577301731,0,0,0
2017-06-11,58.7518493710916,0,0,0
2017-06-11,56.464333734083,1,0,0
2017-06-11,56.2162931858331,0,0,0
2017-06-11,67.6770296565062,1,1,0
2017-06-11,70.7151622333809,1,0,0
2017-06-11,56.801976229992,0,0,0
2017-06-11,55.8151558355931,0,0,1
2017-06-11,68.7012427444581,0,1,0
2017-06-11,39.0737019721971,1,1,0
2017-06-11,65.2920057040555,1,0,0
2017-06-11,74.9998417838899,1,0,0
2017-06-11,72.8199827588612,1,0,0
2017-06-11,64.3840510122018,1,1,0
2017-06-11,65.1290613870065,1,0,0
2017-06-11,56.3674685319087,1,1,0
2017-06-11,62.4977975554739,0,0,0
2017-06-11,46.8588058503613,1,1,0
2017-06-11,65.6847660811928,0,1,0
2017-06-11,73.3186731924604,1,1,0
2017-06-11,61.828820197985,0,0,0
2017-06-11,44.2537097158124,1,1,0
2017-06-11,54.3140890553815,1,0,0
2017-06-11,60.0834669685399,0,0,0
2017-06-11,52.6030964299887,1,1,1
2017-06-11,67.9421435008593,1,0,0
2017-06-11,55.6277243151424,1,0,0
2017-06-11,48.7927411499002,0,1,0
2017-06-11,58.5355052975724,1,1,1
2017-06-11,54.1795675077203,1,1,0
2017-06-11,80.2091750357214,0,1,0
2017-06-11,51.0011262371584,1,0,0
2017-06-11,42.6131274518999,0,0,0
2017-06-11,75.2694468950526,0,0,0
2017-06-11,67.6056608111643,0,0,0
2017-06-11,55.5953983105737,1,0,0
2017-06-11,59.8608765131356,1,1,0
2017-06-11,65.2166799940729,1,1,1
2017-06-11,67.5550128375658,0,0,0
2017-06-11,44.3204035100894,0,0,0
2017-06-11,56.7835049096275,0,0,0
2017-06-11,63.7434952118613,1,0,1
2017-06-11,56.8022259813857,1,0,0
2017-06-11,47.4860062721486,0,1,0
2017-06-11,58.3113421939971,0,0,0
2017-06-11,41.8196497994094,1,1,0
2017-06-11,56.2919671607065,0,1,0
2017-06-11,63.2157838357069,1,0,0
2017-06-11,68.7245158954299,1,1,0
2017-06-11,73.2074268179529,1,1,0
2017-06-11,57.4817139880424,1,0,0
2017-06-11,38.623746083293,1,0,0
2017-06-11,59.2104004852437,1,0,0
2017-06-11,64.5163125643947,1,0,0
2017-06-11,39.5166036201409,1,0,0
2017-06-11,43.5038267022947,1,0,1
2017-06-11,66.8951959985766,0,0,0
2017-06-11,65.5324886145914,0,0,0
2017-06-11,53.1620132882479,1,1,0
2017-06-11,63.3482277656467,0,1,0
2017-06-11,43.7454094343066,0,0,0
2017-06-11,72.4656220510379,1,1,0
2017-06-11,70.7687018793646,1,1,0
2017-06-11,61.3389766547799,1,0,0
2017-06-11,71.1643069107181,1,1,0
2017-06-11,59.3091502875499,1,0,0
2017-06-11,56.7138495655868,1,0,0
2017-06-11,76.3992592984834,1,1,0
2017-06-11,41.0982545566779,1,1,0
2017-06-11,51.0244368477743,1,0,0
2017-06-11,59.2870665283104,1,0,0
2017-06-11,71.1118053445895,0,0,0
2017-06-11,28.0596254943439,0,0,0
2017-06-11,46.6622184898572,1,0,0
2017-06-11,66.5791258890494,1,0,0
2017-06-11,61.1997872159445,1,1,0
2017-06-11,52.4686246425273,1,1,1
2017-06-11,56.4673703802171,1,0,0
2017-06-11,53.7201760868998,1,1,0
2017-06-11,62.9673420706375,0,0,0
2017-06-11,49.9766684100246,0,0,0
2017-06-11,52.0673360377803,1,0,0
2017-06-11,55.0281583988878,1,0,0
2017-06-11,59.3481344757167,1,0,0
2017-06-11,70.8582618240339,1,0,0
2017-06-11,45.827938880811,1,0,0
2017-06-11,48.0350888026852,0,0,0
2017-06-11,59.9985558754134,0,0,0
2017-06-11,54.8907119563984,1,0,0
2017-06-11,60.7193633334224,1,0,1
2017-06-11,68.2610208135411,1,0,0
2017-06-11,62.1925488088107,1,0,0
2017-06-11,62.5514765840409,1,0,0
2017-06-11,46.4573339416119,1,0,0
2017-06-11,76.1144250621554,1,1,0
2017-06-11,54.0647253101101,1,1,0
2017-06-11,52.3688681381742,1,0,0
2017-06-11,54.064822395705,1,0,0
2017-06-11,70.2340100182748,1,0,0
2017-06-11,53.8248562699245,0,1,0
2017-06-11,85.5551324146314,1,0,0
2017-06-11,62.7886428095139,1,1,0
2017-06-11,62.152003438125,0,1,0
2017-06-11,69.9785711845326,1,1,0
2017-06-11,71.9020481613973,1,1,1
2017-06-11,67.3733395065031,1,1,0
2017-06-11,42.511412360166,0,0,1
2017-06-11,60.1176934684822,1,0,0
2017-06-11,44.5032360365747,1,0,0
2017-06-11,71.109637709917,1,1,1
2017-06-11,80.67442804361,1,0,0
2017-06-11,53.2562185160681,0,0,0
2017-06-11,59.4744449353232,1,0,0
2017-06-11,58.0362687990571,0,1,0
2017-06-11,46.5066539937817,0,0,0
2017-06-11,31.6385610152792,1,0,0
2017-06-11,77.0137002864623,1,1,0
2017-06-11,53.5736926225831,1,0,0
2017-06-11,78.9472561909401,1,1,0
2017-06-11,62.0297198517059,1,0,0
2017-06-11,46.6927583388571,1,1,0
2017-06-11,78.8795165617158,1,0,0
2017-06-11,61.2386574367645,1,0,0
2017-06-11,47.8506572695593,0,1,0
2017-06-11,74.2920605735457,1,0,0
2017-06-11,48.3097957032598,1,1,0
2017-06-11,65.3019091184996,1,1,0
2017-06-11,67.3658522998625,1,1,0
2017-06-11,62.875317523541,0,0,0
2017-06-11,85.4560696127299,1,0,0
2017-06-11,58.3997436247971,1,0,0
2017-06-11,57.8498642625096,0,1,0
2017-06-11,60.3619153889854,1,0,0
2017-06-11,61.6760684078411,1,0,0
2017-06-11,74.1812762641818,0,1,0
2017-06-11,96.3784632995471,1,1,0
2017-06-11,73.0242401075229,0,0,0
2017-06-11,72.5445054425676,1,0,0
2017-06-11,48.0842463688007,1,0,0
2017-06-11,51.0466751595174,1,0,0
2017-06-11,63.6105675328963,0,0,0
2017-06-11,76.5013292739463,1,0,0
2017-06-11,69.1804260229771,1,0,0
2017-06-11,62.1047535507705,1,0,0
2017-06-11,61.1476764804876,1,0,0
2017-06-11,61.783881338594,0,0,0
2017-06-11,70.6132322247289,1,0,0
2017-06-11,66.6645984370453,0,1,0
2017-06-11,56.633349009939,1,1,0
2017-06-11,55.7301515831429,1,0,0
2017-06-11,52.0303717661084,1,1,0
2017-06-11,63.6548532485866,1,0,1
2017-06-11,61.3203720516489,1,0,0
2017-06-11,47.4235054947806,1,0,0
2017-06-11,40.4424444931602,0,1,0
2017-06-11,67.8230591878208,1,0,0
2017-06-11,55.0403816792186,1,0,0
2017-06-11,63.2612041090355,1,1,0
2017-06-11,57.603039448512,1,1,0
2017-06-11,57.432573790242,0,1,0
2017-06-11,58.7106877983396,0,0,0
2017-06-11,41.2669983295733,1,0,0
2017-06-11,46.1982219450017,1,0,0
2017-06-11,51.8502603763651,0,1,0
2017-06-11,69.0432806339515,1,1,0
2017-06-11,50.9776201097995,0,1,0
2017-06-11,54.5632084612576,1,1,0
2017-06-11,48.9729169841868,1,0,0
2017-06-11,60.1098807298107,0,1,0
2017-06-11,78.7270660487762,0,0,0
2017-06-11,57.179732408236,1,0,0
2017-06-11,63.7514247490759,1,1,0
2017-06-11,62.4541309314136,0,0,0
2017-06-11,72.1652525417619,1,0,0
2017-06-11,53.6636256486412,1,0,0
2017-06-11,44.2255114951141,1,0,0
2017-06-11,60.9659827077186,1,1,0
2017-06-11,71.1355798780593,1,0,0
2017-06-11,49.5160802606527,1,0,0
2017-06-11,77.4287919058426,1,1,0
2017-06-11,62.7809798496578,1,0,0
2017-06-11,54.065127729044,1,0,0
2017-06-11,54.826773618245,1,1,0
2017-06-11,51.404309007033,0,1,0
2017-06-11,74.2891477813594,0,0,0
2017-06-11,61.1131230274581,1,1,0
2017-06-11,65.8567264750561,0,0,1
2017-06-11,60.7182772607852,0,0,0
2017-06-11,61.2460466091551,0,1,0
2017-06-11,52.9755903027213,1,1,0
2017-06-11,51.764651566609,0,0,0
2017-06-11,46.6532975762188,1,1,1
2017-06-11,63.1152598720617,0,1,0
2017-06-11,55.5075526168857,1,0,1
2017-06-11,50.8909180693873,0,1,0
2017-06-11,44.4349524379915,0,0,0
2017-06-11,46.0216701513483,0,0,0
2017-06-11,43.3986336120513,1,0,0
2017-06-11,39.0175821318185,0,0,0
2017-06-11,70.6177151428768,0,0,0
2017-06-11,58.9674901432386,0,0,0
2017-06-11,68.3354387257506,1,0,0
2017-06-11,44.4807663302906,1,0,0
2017-06-11,65.9057063325456,0,0,0
2017-06-11,62.210553252705,1,0,0
2017-06-11,54.7914640059291,0,0,0
2017-06-11,46.3722199459268,1,0,0
2017-06-11,72.411386784976,1,0,0
2017-06-11,60.3208565584965,0,0,0
2017-06-11,62.9717373991237,1,0,1
2017-06-11,62.276519730845,1,1,0
2017-06-11,66.6198258227252,1,1,0
2017-06-11,66.6012214994102,1,1,0
2017-06-11,48.9067964885412,0,0,0
2017-06-11,64.0608536680187,0,1,0
2017-06-11,41.915760528203,1,0,0
2017-06-11,52.3384834339581,1,0,0
2017-06-11,61.1763493814359,1,0,0
2017-06-11,69.1905964828668,1,0,0
2017-06-11,42.9750724430169,1,0,0
2017-06-11,71.4127679598857,0,0,0
2017-06-11,72.7349880774244,1,1,0
2017-06-11,60.4650560508345,0,0,0
2017-06-11,66.8665448788596,1,0,0
2017-06-11,58.9216093820435,0,0,0
2017-06-11,68.9982997465516,1,0,0
2017-06-11,62.5207984065659,1,1,0
2017-06-11,54.0728272425561,1,0,0
2017-06-11,59.8067786162163,1,0,0
2017-06-11,52.9500732796626,0,0,0
2017-06-11,62.0474727915424,1,0,0
2017-06-11,55.0494837661272,1,0,0
2017-06-11,59.2479923373122,1,0,0
2017-06-11,56.6448551545722,0,0,0
2017-06-11,54.9489131272131,1,0,0
2017-06-11,65.1078786720691,0,0,0
2017-06-11,63.5064345635175,1,1,0
2017-06-11,70.4035463089183,0,1,0
2017-06-11,35.5017741649403,0,0,0
2017-06-11,71.5152095429711,0,0,0
2017-06-11,62.8188080572775,1,0,0
2017-06-11,53.3467828385279,1,0,0
2017-06-11,54.7988450642581,1,0,0
2017-06-11,56.186817974109,0,0,0
2017-06-11,70.6666439005061,0,0,0
2017-06-11,67.6549444303619,1,0,0
2017-06-11,67.0707141413712,1,0,0
2017-06-11,44.585383676439,0,0,0
2017-06-11,63.159931830486,1,0,1
2017-06-11,55.6003862216601,1,0,0
2017-06-11,55.2225265269833,1,0,0
2017-06-11,58.9485491004608,1,1,0
2017-06-11,79.5001321464019,1,1,0
