"visit_date","condition","time_spent_homepage_sec","clicked_article","clicked_like","clicked_share","article_published"
2018-02-22,"tips",60.6623922137135,0,1,0,"yes"
2018-02-22,"tips",59.8655030786734,1,0,0,"yes"
2018-02-22,"tips",60.5269563945324,0,0,0,"yes"
2018-02-22,"tips",59.5470945151149,1,0,0,"yes"
2018-02-22,"tips",60.6673812346112,0,0,0,"yes"
2018-02-22,"tips",58.2695080447121,1,0,0,"yes"
2018-02-22,"tips",59.1930190385132,0,0,0,"yes"
2018-02-22,"tips",59.8396674349918,1,0,0,"yes"
2018-02-22,"tips",60.1225296545135,1,0,0,"yes"
2018-02-22,"tips",59.749646135738,1,0,0,"yes"
2018-02-22,"tips",60.4131853569654,1,0,0,"yes"
2018-02-22,"tips",59.3162913259565,0,0,0,"yes"
2018-02-22,"tips",60.0693090084861,0,0,0,"yes"
2018-02-22,"tips",61.4017318414919,0,0,0,"yes"
2018-02-22,"tips",61.3937395316763,0,0,0,"yes"
2018-02-22,"tips",61.0311905065599,1,0,0,"yes"
2018-02-22,"tips",59.8054014474586,1,0,0,"yes"
2018-02-22,"tips",58.932301186556,0,0,0,"yes"
2018-02-22,"tips",59.4389165581795,1,0,0,"yes"
2018-02-22,"tips",58.7246866718094,1,0,0,"yes"
2018-02-22,"tips",58.0800623571033,0,0,0,"yes"
2018-02-22,"tips",60.3394053188087,0,0,0,"yes"
2018-02-22,"tips",60.6404144978898,1,0,0,"yes"
2018-02-22,"tips",59.6561504984025,0,0,0,"yes"
2018-02-22,"tips",59.7305921378818,1,0,0,"yes"
2018-02-22,"tips",60.2406258392178,1,0,0,"yes"
2018-02-22,"tips",60.2310285959398,1,0,0,"yes"
2018-02-22,"tips",59.7154472834126,1,0,0,"yes"
2018-02-22,"tips",59.2184544511622,1,0,0,"yes"
2018-02-22,"tips",60.1996381712358,1,0,0,"yes"
2018-02-22,"tips",59.3700513442165,0,0,0,"yes"
2018-02-22,"tips",61.1259835772391,0,0,0,"yes"
2018-02-22,"tips",58.2827153245048,0,0,0,"yes"
2018-02-22,"tips",60.4231615701678,1,0,0,"yes"
2018-02-22,"tips",58.1057326664884,1,0,0,"yes"
2018-02-22,"tips",59.0773472894556,1,0,0,"yes"
2018-02-22,"tips",58.4638404813662,1,0,0,"yes"
2018-02-22,"tips",58.5436437455742,0,0,0,"yes"
2018-02-22,"tips",57.8547382991932,0,0,0,"yes"
2018-02-22,"tips",59.3815966676276,0,0,0,"yes"
2018-02-22,"tips",61.2041707443375,1,0,0,"yes"
2018-02-22,"tips",60.161081311172,0,0,0,"yes"
2018-02-22,"tips",62.7368562446495,1,1,0,"yes"
2018-02-22,"tips",61.0374978145532,1,0,0,"yes"
2018-02-22,"tips",59.7569705329215,1,0,0,"yes"
2018-02-22,"tips",61.022959904823,1,0,0,"yes"
2018-02-22,"tips",59.2506792122155,0,0,0,"yes"
2018-02-22,"tips",60.2207565732847,1,0,0,"yes"
2018-02-22,"tips",59.5435262406263,0,0,0,"yes"
2018-02-22,"tips",60.6582367538144,0,0,0,"yes"
2018-02-22,"tips",59.3310331439137,0,0,0,"yes"
2018-02-22,"tips",59.8424500932971,0,0,0,"yes"
2018-02-22,"tips",60.1087624623062,0,0,0,"yes"
2018-02-22,"tips",59.2612791962643,1,0,0,"yes"
2018-02-22,"tips",61.3612922515015,1,0,0,"yes"
2018-02-22,"tips",60.7027360640257,1,0,0,"yes"
2018-02-22,"tips",60.6398979327035,1,0,0,"yes"
2018-02-22,"tips",59.8182538053205,1,0,0,"yes"
2018-02-22,"tips",58.548106970235,1,0,0,"yes"
2018-02-22,"tips",59.8011269793512,0,0,0,"yes"
2018-02-22,"tips",60.4090909056333,1,0,0,"yes"
2018-02-22,"tips",58.5868111869841,1,0,0,"yes"
2018-02-22,"tips",61.3863403428134,0,0,0,"yes"
2018-02-22,"tips",60.1429614296073,1,0,0,"yes"
2018-02-22,"tips",60.1968508338823,1,0,0,"yes"
2018-02-22,"tips",61.5832601850292,0,1,0,"yes"
2018-02-22,"tips",61.4465948911586,0,0,0,"yes"
2018-02-22,"tips",60.7845896978212,1,0,0,"yes"
2018-02-22,"tips",59.8621266246256,1,0,0,"yes"
2018-02-22,"tips",60.9889724105392,1,0,0,"yes"
2018-02-22,"tips",59.7841054536529,1,0,0,"yes"
2018-02-22,"tips",60.3118011042557,0,0,0,"yes"
2018-02-22,"tips",60.3543562778919,1,0,0,"yes"
2018-02-22,"tips",62.2221094875148,0,0,0,"yes"
2018-02-22,"tips",59.0271115554441,1,0,0,"yes"
2018-02-22,"tips",60.9968809340818,1,0,0,"yes"
2018-02-22,"tips",59.1285663893282,0,0,0,"yes"
2018-02-22,"tips",59.5052681145957,0,0,0,"yes"
2018-02-22,"tips",60.2045495289215,1,0,0,"yes"
2018-02-22,"tips",59.469134227508,1,0,0,"yes"
2018-02-22,"tips",58.3736982991892,1,0,0,"yes"
2018-02-22,"tips",58.0058668165805,0,0,0,"yes"
2018-02-22,"tips",59.8286134523053,0,0,0,"yes"
2018-02-22,"tips",60.8138502256029,1,0,0,"yes"
2018-02-22,"tips",60.3014269798042,0,0,0,"yes"
2018-02-22,"tips",60.2871127919394,1,0,0,"yes"
2018-02-22,"tips",60.6722583294389,1,0,0,"yes"
2018-02-22,"tips",60.0938203450686,0,0,0,"yes"
2018-02-22,"tips",60.695785186643,1,0,0,"yes"
2018-02-22,"tips",60.1318548772211,0,0,0,"yes"
2018-02-22,"tips",58.3937200226642,1,0,0,"yes"
2018-02-22,"tips",60.5767817683969,0,1,0,"yes"
2018-02-22,"tips",60.0424420939019,1,0,0,"yes"
2018-02-22,"tips",59.7742686239834,1,0,0,"yes"
2018-02-22,"tips",59.1241783954144,1,0,0,"yes"
2018-02-22,"tips",58.3107490173736,1,0,0,"yes"
2018-02-22,"tips",62.2643310217533,0,0,0,"yes"
2018-02-22,"tips",59.3973247650323,1,0,0,"yes"
2018-02-22,"tips",57.5884029353248,0,1,0,"yes"
2018-02-22,"tips",60.4303054585463,1,0,0,"yes"
2018-02-22,"tips",58.0507616308415,1,0,0,"yes"
2018-02-22,"tips",59.9202378875145,1,0,0,"yes"
2018-02-22,"tips",59.0534791799022,1,0,0,"yes"
2018-02-22,"tips",60.2294871517843,0,0,0,"yes"
2018-02-22,"tips",59.2096048422657,1,0,0,"yes"
2018-02-22,"tips",60.1816797435108,0,0,0,"yes"
2018-02-22,"tips",61.2644797735789,1,0,0,"yes"
2018-02-22,"tips",60.2158257971159,0,1,0,"yes"
2018-02-22,"tips",61.1826339720612,0,0,0,"yes"
2018-02-22,"tips",61.3366376330198,1,0,0,"yes"
2018-02-22,"tips",59.0300205144642,1,0,0,"yes"
2018-02-22,"tips",60.1093795022352,0,0,0,"yes"
2018-02-22,"tips",59.5171941908893,0,1,0,"yes"
2018-02-22,"tips",62.5293059574885,0,0,0,"yes"
2018-02-22,"tips",60.4188317388554,1,0,0,"yes"
2018-02-22,"tips",59.8889984925645,1,0,0,"yes"
2018-02-22,"tips",59.6339240339223,0,0,0,"yes"
2018-02-22,"tips",60.6441424932165,1,0,0,"yes"
2018-02-22,"tips",58.7457323157754,1,0,0,"yes"
2018-02-22,"tips",59.5166628401535,0,0,0,"yes"
2018-02-22,"tips",61.7969209967322,0,0,0,"yes"
2018-02-22,"tips",59.654245380841,1,0,0,"yes"
2018-02-22,"tips",59.1412577590027,0,0,0,"yes"
2018-02-22,"tips",59.4005484765185,0,0,0,"yes"
2018-02-22,"tips",59.1991080811573,0,0,0,"yes"
2018-02-22,"tips",58.125719161409,0,0,0,"yes"
2018-02-22,"tips",58.8531257521825,0,0,0,"yes"
2018-02-22,"tips",61.5000738660917,1,0,0,"yes"
2018-02-22,"tips",58.7964733089426,1,0,0,"yes"
2018-02-22,"tips",58.2984414817618,1,1,0,"yes"
2018-02-22,"tips",59.6608107062904,0,1,0,"yes"
2018-02-22,"tips",59.4963119069163,1,0,0,"yes"
2018-02-22,"tips",61.872183898495,1,0,0,"yes"
2018-02-22,"tips",58.4827268816952,1,0,0,"yes"
2018-02-22,"tips",61.4616829496683,0,0,0,"yes"
2018-02-22,"tips",59.1038611179076,1,0,0,"yes"
2018-02-22,"tips",59.87314177115,0,0,0,"yes"
2018-02-22,"tips",60.3468024921017,0,0,0,"yes"
2018-02-22,"tips",60.2867743357665,1,0,0,"yes"
2018-02-22,"tips",61.0173834457209,0,0,0,"yes"
2018-02-22,"tips",60.4443561059485,1,0,0,"yes"
2018-02-22,"tips",58.936546847486,1,0,0,"yes"
2018-02-22,"tips",60.3886135397751,1,0,0,"yes"
2018-02-22,"tips",61.7700200705204,1,0,0,"yes"
2018-02-22,"tips",59.7179190960686,1,0,0,"yes"
2018-02-22,"tips",59.3799513084977,1,0,0,"yes"
2018-02-22,"tips",62.0505523362147,1,0,0,"yes"
2018-02-22,"tips",60.2234002196275,0,1,0,"yes"
2018-02-22,"tips",61.1854412513286,1,0,0,"yes"
2018-02-22,"tips",60.5743208523919,1,1,0,"yes"
2018-02-22,"tips",57.5269281117493,1,0,0,"yes"
2018-02-22,"tips",60.6479966995054,1,0,0,"yes"
2018-02-22,"tips",58.3865147874509,1,0,0,"yes"
2018-02-22,"tips",59.8940023566202,0,0,0,"yes"
2018-02-22,"tips",59.4739200123538,0,0,0,"yes"
2018-02-22,"tips",60.0104469840343,1,0,0,"yes"
2018-02-22,"tips",60.4231249648084,0,0,0,"yes"
2018-02-22,"tips",60.8595598989918,1,0,0,"yes"
2018-02-22,"tips",59.6813355700811,1,0,0,"yes"
2018-02-22,"tips",59.5008822360084,0,0,0,"yes"
2018-02-22,"tips",60.0996405005286,1,0,0,"yes"
2018-02-22,"tips",61.8319403505232,1,0,0,"yes"
2018-02-22,"tips",59.9472268737879,1,0,0,"yes"
2018-02-22,"tips",60.8855112609912,1,0,0,"yes"
2018-02-22,"tips",59.313255046055,1,0,0,"yes"
2018-02-22,"tips",59.2435545479451,0,0,0,"yes"
2018-02-22,"tips",61.7454538135967,1,0,0,"yes"
2018-02-22,"tips",59.0711427140712,0,1,0,"yes"
2018-02-22,"tips",60.1474408397263,1,0,0,"yes"
2018-02-22,"tips",60.0655559964417,1,0,0,"yes"
2018-02-22,"tips",59.0265349644782,1,0,0,"yes"
2018-02-22,"tips",61.3204104203147,1,0,0,"yes"
2018-02-22,"tips",60.3358675663239,1,1,0,"yes"
2018-02-22,"tips",60.9690343262019,1,0,0,"yes"
2018-02-22,"tips",60.5630902650653,1,0,0,"yes"
2018-02-22,"tips",58.4970179467809,0,0,0,"yes"
2018-02-22,"tips",58.9190434160816,0,0,0,"yes"
2018-02-22,"tips",59.8053528797379,1,0,0,"yes"
2018-02-22,"tips",59.4705640796996,0,0,0,"yes"
2018-02-22,"tips",58.8047793078854,1,0,0,"yes"
2018-02-22,"tips",58.9049437402737,1,0,0,"yes"
2018-02-22,"tips",58.8349184371742,1,1,0,"yes"
2018-02-22,"tips",59.0282566446889,1,0,0,"yes"
2018-02-22,"tips",59.2911775086044,1,0,0,"yes"
2018-02-22,"tips",60.5040469714639,0,0,0,"yes"
2018-02-22,"tips",58.5428103685922,1,0,0,"yes"
2018-02-22,"tips",61.1781629549699,1,0,0,"yes"
2018-02-22,"tips",59.9255674330445,1,0,0,"yes"
2018-02-22,"tips",60.5762557142993,1,0,0,"yes"
2018-02-22,"tips",60.5869654350864,0,0,0,"yes"
2018-02-22,"tips",60.3682074296953,1,0,0,"yes"
2018-02-22,"tips",59.7821149389745,0,0,0,"yes"
2018-02-22,"tips",58.4139513966595,1,0,0,"yes"
2018-02-22,"tips",58.6826703430385,0,0,0,"yes"
2018-02-22,"tips",59.4152302773329,1,0,0,"yes"
2018-02-22,"tips",60.3580853032606,1,0,0,"yes"
2018-02-22,"tips",58.0239699689425,0,0,0,"yes"
2018-02-22,"tips",59.8515360614119,0,0,0,"yes"
2018-02-22,"tips",61.2534455173699,1,0,0,"yes"
2018-02-22,"tips",59.1514644976751,1,0,0,"yes"
2018-02-22,"tips",60.9471158512577,0,0,0,"yes"
2018-02-22,"tips",60.3503512800097,1,0,0,"yes"
2018-02-22,"tips",61.3150556720051,0,0,0,"yes"
2018-02-22,"tips",58.8606318424105,1,0,1,"yes"
2018-02-22,"tips",59.1541408000621,0,0,0,"yes"
2018-02-22,"tips",61.4621447284354,1,0,0,"yes"
2018-02-22,"tips",59.6546046840792,0,0,0,"yes"
2018-02-22,"tips",60.1775506515669,0,0,0,"yes"
2018-02-22,"tips",60.7769657833247,1,0,0,"yes"
2018-02-22,"tips",60.555460877878,0,0,0,"yes"
2018-02-22,"tips",60.1012941414538,0,0,0,"yes"
2018-02-22,"tips",58.957836555905,1,0,0,"yes"
2018-02-22,"tips",57.9305270169665,0,0,0,"yes"
2018-02-22,"tips",58.1168630214987,1,1,0,"yes"
2018-02-22,"tips",61.4555120747664,0,0,0,"yes"
2018-02-22,"tips",60.3050884460259,0,0,0,"yes"
2018-02-22,"tips",61.6933714978557,1,0,0,"yes"
2018-02-22,"tips",61.2658301823954,1,0,0,"yes"
2018-02-22,"tips",59.7122722310523,0,0,0,"yes"
2018-02-22,"tips",60.160528774781,1,0,0,"yes"
2018-02-22,"tips",61.8670470753743,1,0,0,"yes"
2018-02-22,"tips",60.0095486904636,0,0,0,"yes"
2018-02-22,"tips",59.2044684441031,0,0,0,"yes"
2018-02-22,"tips",58.7425268261875,0,0,0,"yes"
2018-02-22,"tips",58.7978598081766,1,1,0,"yes"
2018-02-22,"tips",60.2697340479009,1,1,0,"yes"
2018-02-22,"tips",60.085478252365,0,0,0,"yes"
2018-02-22,"tips",60.2844496499846,1,1,0,"yes"
2018-02-22,"tips",58.3982179266054,0,0,0,"yes"
2018-02-22,"tips",59.4481903964008,0,0,0,"yes"
2018-02-22,"tips",60.5704267082568,1,0,0,"yes"
2018-02-22,"tips",61.9776747758032,1,0,0,"yes"
2018-02-22,"tips",60.8384272583834,1,0,0,"yes"
2018-02-22,"tips",61.1673650785012,0,0,0,"yes"
2018-02-22,"tips",60.2857644707796,1,0,0,"yes"
2018-02-22,"tips",60.8504082775345,0,0,0,"yes"
2018-02-22,"tips",58.4407394064145,1,0,0,"yes"
2018-02-22,"tools",57.5601855582976,0,0,0,"yes"
2018-02-22,"tools",61.1381820904378,1,0,0,"yes"
2018-02-22,"tools",59.732033517397,0,0,0,"yes"
2018-02-22,"tools",61.4009298370455,1,0,0,"yes"
2018-02-22,"tools",58.7113149628499,1,0,0,"yes"
2018-02-22,"tools",58.1318341360346,1,0,0,"yes"
2018-02-22,"tools",59.2352986434085,0,0,0,"yes"
2018-02-22,"tools",59.2157825813703,1,0,0,"yes"
2018-02-22,"tools",59.4909644244088,0,0,0,"yes"
2018-02-22,"tools",60.9788907479096,0,0,0,"yes"
2018-02-22,"tools",60.8639281031155,1,0,0,"yes"
2018-02-22,"tools",59.9766940198042,1,0,0,"yes"
2018-02-22,"tools",60.1420209328864,0,0,0,"yes"
2018-02-22,"tools",60.5280271548456,0,1,0,"yes"
2018-02-22,"tools",60.3215610723752,0,0,0,"yes"
2018-02-22,"tools",58.3841628858614,0,1,0,"yes"
2018-02-22,"tools",59.3498332304192,0,0,0,"yes"
2018-02-22,"tools",60.4144630885353,1,0,0,"yes"
2018-02-22,"tools",61.3241151317714,1,0,0,"yes"
2018-02-22,"tools",61.0586932917277,1,0,0,"yes"
2018-02-22,"tools",60.2990942518903,0,0,0,"yes"
2018-02-22,"tools",61.8406724370244,1,0,0,"yes"
2018-02-22,"tools",60.1794617998871,1,0,0,"yes"
2018-02-22,"tools",59.5597517796836,1,0,0,"yes"
2018-02-22,"tools",61.3787507868188,1,0,0,"yes"
2018-02-22,"tools",59.0751692978778,1,0,0,"yes"
2018-02-22,"tools",59.7151304808383,1,0,0,"yes"
2018-02-22,"tools",61.1722245315675,0,0,0,"yes"
2018-02-22,"tools",59.6613953549158,0,0,0,"yes"
2018-02-22,"tools",62.0662182757982,1,0,0,"yes"
2018-02-22,"tools",59.8500090464664,0,0,0,"yes"
2018-02-22,"tools",58.5279070081832,1,0,0,"yes"
2018-02-22,"tools",60.2728245194784,0,0,0,"yes"
2018-02-22,"tools",60.2793694239514,1,0,0,"yes"
2018-02-22,"tools",60.1791053631585,0,0,0,"yes"
2018-02-22,"tools",58.8548541468719,1,0,0,"yes"
2018-02-22,"tools",60.1848344747779,1,0,0,"yes"
2018-02-22,"tools",59.8848311468594,1,0,0,"yes"
2018-02-22,"tools",58.9579459536369,1,1,0,"yes"
2018-02-22,"tools",60.3679244730756,1,0,0,"yes"
2018-02-22,"tools",58.7838536232357,1,0,0,"yes"
2018-02-22,"tools",61.0549218812323,0,0,0,"yes"
2018-02-22,"tools",60.4077926185981,0,0,0,"yes"
2018-02-22,"tools",59.9579654374565,0,0,0,"yes"
2018-02-22,"tools",61.0733206951612,1,0,0,"yes"
2018-02-22,"tools",60.188789402906,1,0,0,"yes"
2018-02-22,"tools",62.2668376587656,1,0,0,"yes"
2018-02-22,"tools",61.3234062661534,0,0,0,"yes"
2018-02-22,"tools",60.2934765942539,0,0,0,"yes"
2018-02-22,"tools",60.21571499657,1,0,0,"yes"
2018-02-22,"tools",60.2757447542774,1,0,0,"yes"
2018-02-22,"tools",60.307893892948,1,0,0,"yes"
2018-02-22,"tools",57.5670705743165,0,0,0,"yes"
2018-02-22,"tools",60.5608252334183,1,0,0,"yes"
2018-02-22,"tools",59.9108209796316,1,0,0,"yes"
2018-02-22,"tools",60.7933055643779,0,1,0,"yes"
2018-02-22,"tools",61.2907665190268,1,0,0,"yes"
2018-02-22,"tools",59.3365178830698,0,0,0,"yes"
2018-02-22,"tools",60.2453605601018,1,0,0,"yes"
2018-02-22,"tools",59.1396568579351,0,0,0,"yes"
2018-02-22,"tools",61.4850693888969,1,0,0,"yes"
2018-02-22,"tools",61.3244561815049,0,0,0,"yes"
2018-02-22,"tools",59.6873412545149,1,0,0,"yes"
2018-02-22,"tools",60.2129112332126,1,0,0,"yes"
2018-02-22,"tools",59.3985958767083,0,1,0,"yes"
2018-02-22,"tools",59.4190622249699,0,0,0,"yes"
2018-02-22,"tools",58.6897385868124,1,0,0,"yes"
2018-02-22,"tools",59.4185533422137,0,0,0,"yes"
2018-02-22,"tools",58.74676221717,0,0,0,"yes"
2018-02-22,"tools",61.1647894884754,1,0,0,"yes"
2018-02-22,"tools",59.9322390743704,1,0,0,"yes"
2018-02-22,"tools",58.0274327775878,0,0,0,"yes"
2018-02-22,"tools",59.9015889242527,1,0,0,"yes"
2018-02-22,"tools",61.7166811846532,1,0,0,"yes"
2018-02-22,"tools",61.7438878061262,1,0,0,"yes"
2018-02-22,"tools",61.482473884621,1,0,0,"yes"
2018-02-22,"tools",60.9462369048522,1,0,0,"yes"
2018-02-22,"tools",59.7530059627778,0,1,0,"yes"
2018-02-22,"tools",60.1494801146285,0,0,0,"yes"
2018-02-22,"tools",60.3246722149004,1,0,0,"yes"
2018-02-22,"tools",60.6122656204965,1,0,0,"yes"
2018-02-22,"tools",57.9063310764647,1,0,0,"yes"
2018-02-22,"tools",59.1920727712926,1,0,0,"yes"
2018-02-22,"tools",58.4188854734285,0,0,0,"yes"
2018-02-22,"tools",58.7554420311251,1,1,0,"yes"
2018-02-22,"tools",61.1172623952796,0,0,0,"yes"
2018-02-22,"tools",60.406795554799,1,0,0,"yes"
2018-02-22,"tools",60.5217906331484,1,0,0,"yes"
2018-02-22,"tools",61.1303419481465,1,1,0,"yes"
2018-02-22,"tools",58.5493343805912,1,0,0,"yes"
2018-02-22,"tools",57.6257022881247,0,0,0,"yes"
2018-02-22,"tools",60.947458114538,0,0,1,"yes"
2018-02-22,"tools",59.7522732835914,0,0,0,"yes"
2018-02-22,"tools",59.4117808602643,0,0,0,"yes"
2018-02-22,"tools",60.7002311730814,0,0,0,"yes"
2018-02-22,"tools",59.4097781008165,0,0,0,"yes"
2018-02-22,"tools",59.1964808941584,1,0,0,"yes"
2018-02-22,"tools",61.7827945561482,1,0,0,"yes"
2018-02-22,"tools",60.9412109355061,1,0,0,"yes"
2018-02-22,"tools",59.0826068113943,1,0,0,"yes"
2018-02-22,"tools",59.7009969619046,1,0,0,"yes"
2018-02-22,"tools",60.1013976548663,1,0,0,"yes"
2018-02-22,"tools",60.8927894086454,1,0,0,"yes"
2018-02-22,"tools",60.978023543734,1,1,0,"yes"
2018-02-22,"tools",60.1214815583958,1,0,0,"yes"
2018-02-22,"tools",62.0105187701054,1,0,0,"yes"
2018-02-22,"tools",59.4629433159818,1,0,0,"yes"
2018-02-22,"tools",58.5941856927506,0,1,0,"yes"
2018-02-22,"tools",58.9957042523157,1,0,0,"yes"
2018-02-22,"tools",59.5992012638966,1,0,0,"yes"
2018-02-22,"tools",60.9230729777325,1,0,0,"yes"
2018-02-22,"tools",59.3723674128586,0,0,0,"yes"
2018-02-22,"tools",59.3300790451386,1,0,0,"yes"
2018-02-22,"tools",58.1487729076885,1,0,0,"yes"
2018-02-22,"tools",61.3415309670842,1,1,0,"yes"
2018-02-22,"tools",60.6877905289034,1,0,0,"yes"
2018-02-22,"tools",60.760445657843,0,0,0,"yes"
2018-02-22,"tools",59.5201163854927,1,0,0,"yes"
2018-02-22,"tools",60.1157400721047,1,0,0,"yes"
2018-02-22,"tools",60.6407837666707,0,0,0,"yes"
2018-02-22,"tools",59.1687686195161,0,0,0,"yes"
2018-02-22,"tools",58.9733136639608,1,0,0,"yes"
2018-02-22,"tools",60.0061582336473,1,1,0,"yes"
2018-02-22,"tools",59.4346044970206,1,0,0,"yes"
2018-02-22,"tools",59.145413932741,1,0,0,"yes"
2018-02-22,"tools",59.8320596187765,1,0,0,"yes"
2018-02-22,"tools",60.7668559345757,1,0,0,"yes"
2018-02-22,"tools",60.7869028431385,1,0,0,"yes"
2018-02-22,"tools",60.1178856552444,0,0,0,"yes"
2018-02-22,"tools",60.624837910473,1,0,0,"yes"
2018-02-22,"tools",59.0462086913486,1,0,0,"yes"
2018-02-22,"tools",61.3365156467905,1,0,0,"yes"
2018-02-22,"tools",60.094923223374,1,0,0,"yes"
2018-02-22,"tools",60.0223847121796,1,0,0,"yes"
2018-02-22,"tools",58.5373298844167,1,0,0,"yes"
2018-02-22,"tools",60.1863409693671,1,0,0,"yes"
2018-02-22,"tools",61.161589796961,0,0,0,"yes"
2018-02-22,"tools",59.9053725741366,1,0,0,"yes"
2018-02-22,"tools",62.28647802604,1,0,0,"yes"
2018-02-22,"tools",61.7657919206502,0,0,0,"yes"
2018-02-22,"tools",59.4124978201952,0,0,0,"yes"
2018-02-22,"tools",59.3583174082866,1,0,0,"yes"
2018-02-22,"tools",60.5897453926288,0,0,0,"yes"
2018-02-22,"tools",59.5982798090032,1,0,0,"yes"
2018-02-22,"tools",58.4068215166809,1,0,0,"yes"
2018-02-22,"tools",60.4024812097421,0,0,0,"yes"
2018-02-22,"tools",59.5872113694195,0,0,0,"yes"
2018-02-22,"tools",58.8560425195253,0,0,0,"yes"
2018-02-22,"tools",60.6715830619892,0,0,0,"yes"
2018-02-22,"tools",60.681796800053,0,1,0,"yes"
2018-02-22,"tools",60.1452127350139,0,0,0,"yes"
2018-02-22,"tools",60.272029480572,1,0,0,"yes"
2018-02-22,"tools",59.9331404760165,1,0,0,"yes"
2018-02-22,"tools",59.3164481394356,1,0,0,"yes"
2018-02-22,"tools",61.5560482422453,0,0,0,"yes"
2018-02-22,"tools",59.7340222407275,1,0,0,"yes"
2018-02-22,"tools",60.9409257662851,0,0,0,"yes"
2018-02-22,"tools",59.8182200658793,0,0,0,"yes"
2018-02-22,"tools",59.0995332709808,1,0,0,"yes"
2018-02-22,"tools",59.4557655059036,1,0,0,"yes"
2018-02-22,"tools",59.5952221668143,0,0,0,"yes"
2018-02-22,"tools",60.6696432745861,1,0,0,"yes"
2018-02-22,"tools",58.4991752691615,0,0,0,"yes"
2018-02-22,"tools",60.5656326761497,0,0,0,"yes"
2018-02-22,"tools",60.5218786385734,1,0,0,"yes"
2018-02-22,"tools",60.6378336769557,0,1,0,"yes"
2018-02-22,"tools",59.6048020161718,0,0,0,"yes"
2018-02-22,"tools",60.8668799271428,1,0,0,"yes"
2018-02-22,"tools",59.5435992022125,1,0,0,"yes"
2018-02-22,"tools",61.0202357888636,1,1,0,"yes"
2018-02-22,"tools",61.929117291709,0,0,0,"yes"
2018-02-22,"tools",59.7509699204232,0,0,0,"yes"
2018-02-22,"tools",60.6949398724822,1,0,0,"yes"
2018-02-22,"tools",59.4387878482659,1,0,0,"yes"
2018-02-22,"tools",59.8445963989244,0,0,0,"yes"
2018-02-22,"tools",60.4990067695762,0,0,0,"yes"
2018-02-22,"tools",59.8064250681382,0,0,0,"yes"
2018-02-22,"tools",60.5745186356501,1,1,0,"yes"
2018-02-22,"tools",60.5740609652783,0,0,0,"yes"
2018-02-22,"tools",60.589154306345,0,0,0,"yes"
2018-02-22,"tools",60.8817284279794,0,0,0,"yes"
2018-02-22,"tools",59.5751182598271,0,0,0,"yes"
2018-02-22,"tools",60.1036857443298,1,0,0,"yes"
2018-02-22,"tools",60.3535035904728,0,0,0,"yes"
2018-02-22,"tools",59.9627745412399,1,0,0,"yes"
2018-02-22,"tools",59.4840050874622,0,0,0,"yes"
2018-02-22,"tools",59.0600346612752,1,0,0,"yes"
2018-02-22,"tools",59.5349047180589,0,1,0,"yes"
2018-02-22,"tools",59.6316506155182,0,0,0,"yes"
2018-02-22,"tools",61.8016441098741,0,0,0,"yes"
2018-02-22,"tools",59.1372256986831,1,0,0,"yes"
2018-02-22,"tools",58.2496206693443,0,0,0,"yes"
2018-02-22,"tools",60.088311069676,0,0,0,"yes"
2018-02-22,"tools",59.9546999865677,1,0,0,"yes"
2018-02-22,"tools",59.0083110680402,1,0,0,"yes"
2018-02-22,"tools",60.877158485713,0,0,0,"yes"
2018-02-22,"tools",60.2889665845747,0,0,0,"yes"
2018-02-22,"tools",59.3163625992389,0,0,0,"yes"
2018-02-22,"tools",60.9446474498654,1,1,0,"yes"
2018-02-22,"tools",59.6439059113744,0,0,0,"yes"
2018-02-22,"tools",59.146780204238,1,0,0,"yes"
2018-02-22,"tools",59.5421957068755,0,0,0,"yes"
2018-02-22,"tools",58.8915127814937,1,0,0,"yes"
2018-02-22,"tools",60.4673201710791,0,0,0,"yes"
2018-02-22,"tools",59.1035757040509,1,0,0,"yes"
2018-02-22,"tools",60.5212653638015,1,0,0,"yes"
2018-02-22,"tools",61.6671318594638,0,0,0,"yes"
2018-02-22,"tools",60.53588539656,0,0,0,"yes"
2018-02-22,"tools",60.0498715478967,1,0,0,"yes"
2018-02-22,"tools",58.627361565861,1,0,0,"yes"
2018-02-22,"tools",60.2844641529861,1,0,0,"yes"
2018-02-22,"tools",60.7300727608228,1,0,0,"yes"
2018-02-22,"tools",61.0699429514562,1,0,0,"yes"
2018-02-22,"tools",60.9593292599494,1,0,0,"yes"
2018-02-22,"tools",59.340912688007,0,0,0,"yes"
2018-02-22,"tools",58.3743767599368,0,0,0,"yes"
2018-02-22,"tools",58.7349565682593,1,0,0,"yes"
2018-02-22,"tools",58.8012101876707,0,1,0,"yes"
2018-02-22,"tools",60.6166041689999,1,0,0,"yes"
2018-02-22,"tools",58.7076939800566,1,0,0,"yes"
2018-02-22,"tools",59.1285896489139,1,0,0,"yes"
2018-02-22,"tools",58.9368358070287,1,0,0,"yes"
2018-02-22,"tools",60.1959600584583,1,0,0,"yes"
2018-02-22,"tools",60.9112273101535,1,0,0,"yes"
2018-02-22,"tools",59.876652381887,0,0,0,"yes"
2018-02-22,"tools",58.4998557717607,1,0,0,"yes"
2018-02-22,"tools",62.1593893988687,1,0,0,"yes"
2018-02-22,"tools",60.2985928061869,1,1,0,"yes"
2018-02-22,"tools",58.7927070751597,1,0,1,"yes"
